feedback_id,district,state,survey_date,issue_category,service_type,sentiment,satisfaction_score,comment
FB-2026-008056,Jaipur,Rajasthan,2026-04-19,Digital Government Services,Payment Gateway,Positive,3.0,Online payment for government services is fast and transparent.
FB-2026-008057,Ujjain,Madhya Pradesh,2026-06-01,Electricity,Transformer,Negative,3.0,Transformer failures are frequent during high-demand periods.
FB-2026-008058,Kutch,Gujarat,2026-07-20,Public Transport,Schedule,Negative,3.0,Vehicles do not consistently follow the published timetable.
FB-2026-008059,Aurangabad,Maharashtra,2026-01-15,Healthcare,Service Quality,Positive,4.0,Doctors and nursing staff provided attentive care.
FB-2026-008060,Jabalpur,Madhya Pradesh,2026-04-24,Electricity,Voltage,Negative,2.0,Voltage fluctuations have damaged electrical appliances.
FB-2026-008061,Ahmedabad,Gujarat,2026-01-29,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-008062,Aurangabad,Maharashtra,2026-02-13,Public Transport,Service Quality,Positive,5.0,Public transport has become cleaner and more reliable recently.
FB-2026-008063,Kutch,Gujarat,2026-07-10,Healthcare,Diagnostics,Negative,1.0,Diagnostic reporting took longer than expected.
FB-2026-008064,Nanded,Maharashtra,2026-08-21,Water Supply,Tap Connectivity,Positive,3.0,Piped water supply is regular and convenient.
FB-2026-008065,Varanasi,Uttar Pradesh,2026-06-23,Roads,Traffic Safety,Negative,1.0,Road markings and speed-control measures need improvement.
FB-2026-008066,Ujjain,Madhya Pradesh,2026-03-31,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-008067,Aurangabad,Maharashtra,2026-04-25,Water Supply,Water Purity,Negative,1.0,Residents reported concerns about water quality.
FB-2026-008068,Bhopal,Madhya Pradesh,2026-08-20,Water Supply,Water Purity,Negative,3.0,Residents reported concerns about water quality.
FB-2026-008069,Jabalpur,Madhya Pradesh,2026-04-01,Electricity,Reliability,Positive,3.0,Electricity supply has been stable and uninterrupted.
FB-2026-008070,Rajkot,Gujarat,2026-04-08,Sanitation,Public Toilets,Negative,3.0,Public toilets are not consistently functional.
FB-2026-008071,Gwalior,Madhya Pradesh,2026-05-03,Employment,Recruitment,Negative,3.0,Recruitment opportunities for technical roles are limited.
FB-2026-008072,Kalaburagi,Karnataka,2026-03-26,Roads,Maintenance,Positive,4.0,Road resurfacing has improved travel quality.
FB-2026-008073,Rajkot,Gujarat,2026-01-20,Sanitation,Door-to-Door,Positive,3.0,Door-to-door collection is working reliably in this area.
FB-2026-008074,Nashik,Maharashtra,2026-08-14,Roads,Work Quality,Negative,3.0,Recent patchwork repairs have started deteriorating.
FB-2026-008075,Aurangabad,Maharashtra,2026-01-31,Water Supply,Tanker Dependency,Negative,3.0,Dependence on private tankers is increasing household costs.
FB-2026-008076,Belagavi,Karnataka,2026-01-28,Sanitation,Door-to-Door,Positive,4.0,Door-to-door collection is working reliably in this area.
FB-2026-008077,Belagavi,Karnataka,2026-03-05,Public Transport,Schedule,Negative,2.0,Vehicles do not consistently follow the published timetable.
FB-2026-008078,Belagavi,Karnataka,2026-01-31,Employment,Training,Positive,5.0,A local skills programme helped participants find work.
FB-2026-008079,Prayagraj,Uttar Pradesh,2026-03-31,Public Transport,Crowding,Negative,3.0,Peak-hour buses are heavily overcrowded and uncomfortable.
FB-2026-008080,Vadodara,Gujarat,2026-03-28,Employment,Recruitment,Negative,2.0,Recruitment opportunities for technical roles are limited.
FB-2026-008081,Kota,Rajasthan,2026-07-07,Public Safety,Emergency Response,Positive,3.0,Emergency response was prompt when assistance was requested.
FB-2026-008082,Kota,Rajasthan,2026-05-15,Water Supply,Supply Frequency,Negative,3.0,Water supply is intermittent and pressure is low.
FB-2026-008083,Jabalpur,Madhya Pradesh,2026-04-29,Electricity,Reliability,Positive,5.0,Electricity supply has been stable and uninterrupted.
FB-2026-008084,Bhavnagar,Gujarat,2026-06-15,Water Supply,Supply Frequency,Negative,2.0,Water supply is intermittent and pressure is low.
FB-2026-008085,Ahmedabad,Gujarat,2026-08-14,Employment,Recruitment,Negative,1.0,Recruitment opportunities for technical roles are limited.
FB-2026-008086,Kalaburagi,Karnataka,2026-03-17,Digital Government Services,Payment Gateway,Positive,4.0,Online payment for government services is fast and transparent.
FB-2026-008087,Barmer,Rajasthan,2026-04-22,Public Transport,Delay/Frequency,Negative,2.0,"The bus frequency on a major route is poor, with long morning waits."
FB-2026-008088,Udaipur,Rajasthan,2026-07-24,Water Supply,Water Purity,Negative,3.0,Residents reported concerns about water quality.
FB-2026-008089,Mysuru,Karnataka,2026-07-17,Healthcare,Facility Quality,Positive,5.0,The facility was clean and well maintained.
FB-2026-008090,Raichur,Karnataka,2026-04-19,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-008091,Aurangabad,Maharashtra,2026-02-16,Water Supply,Tap Connectivity,Positive,3.0,Piped water supply is regular and convenient.
FB-2026-008092,Lucknow,Uttar Pradesh,2026-03-09,Healthcare,Facility Quality,Positive,3.0,The facility was clean and well maintained.
FB-2026-008093,Jaipur,Rajasthan,2026-06-12,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-008094,Gwalior,Madhya Pradesh,2026-03-24,Roads,Maintenance,Positive,4.0,Road resurfacing has improved travel quality.
FB-2026-008095,Bhavnagar,Gujarat,2026-03-20,Electricity,Transformer,Negative,2.0,Transformer failures are frequent during high-demand periods.
FB-2026-008096,Prayagraj,Uttar Pradesh,2026-03-01,Electricity,Transformer,Negative,2.0,Transformer failures are frequent during high-demand periods.
FB-2026-008097,Jhansi,Uttar Pradesh,2026-06-12,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-008098,Kutch,Gujarat,2026-05-01,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-008099,Barmer,Rajasthan,2026-03-02,Healthcare,Waiting Time,Negative,2.0,Registration and consultation took several hours.
FB-2026-008100,Bikaner,Rajasthan,2026-02-25,Sanitation,Waste Collection,Negative,1.0,Garbage collection has become irregular in residential lanes.
FB-2026-008101,Jodhpur,Rajasthan,2026-05-15,Digital Government Services,CSC Efficiency,Positive,4.0,The service centre completed the application quickly.
FB-2026-008102,Bhavnagar,Gujarat,2026-08-09,Healthcare,Service Quality,Positive,4.0,Doctors and nursing staff provided attentive care.
FB-2026-008103,Jhansi,Uttar Pradesh,2026-02-01,Public Transport,Connectivity,Negative,2.0,Last-mile connectivity from the main transit hub is limited.
FB-2026-008104,Indore,Madhya Pradesh,2026-02-13,Education,Infrastructure,Negative,2.0,The school lacks adequate laboratory and digital facilities.
FB-2026-008105,Rewa,Madhya Pradesh,2026-08-15,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-008106,Kalaburagi,Karnataka,2026-03-13,Healthcare,Facility Quality,Positive,4.0,The facility was clean and well maintained.
FB-2026-008107,Gwalior,Madhya Pradesh,2026-04-26,Public Safety,Emergency Response,Positive,3.0,Emergency response was prompt when assistance was requested.
FB-2026-008108,Mumbai Suburban,Maharashtra,2026-05-12,Sanitation,Door-to-Door,Positive,4.0,Door-to-door collection is working reliably in this area.
FB-2026-008109,Bhopal,Madhya Pradesh,2026-06-13,Healthcare,Service Quality,Positive,5.0,Doctors and nursing staff provided attentive care.
FB-2026-008110,Prayagraj,Uttar Pradesh,2026-03-10,Public Safety,Emergency Response,Positive,3.0,Emergency response was prompt when assistance was requested.
FB-2026-008111,Pune,Maharashtra,2026-06-20,Healthcare,Service Quality,Positive,4.0,Doctors and nursing staff provided attentive care.
FB-2026-008112,Raichur,Karnataka,2026-01-03,Public Safety,Emergency Response,Positive,5.0,Emergency response was prompt when assistance was requested.
FB-2026-008113,Bikaner,Rajasthan,2026-05-11,Public Safety,Emergency Response,Positive,5.0,Emergency response was prompt when assistance was requested.
FB-2026-008114,Nagpur,Maharashtra,2026-04-13,Healthcare,Service Quality,Positive,5.0,Doctors and nursing staff provided attentive care.
FB-2026-008115,Prayagraj,Uttar Pradesh,2026-04-21,Sanitation,Drainage,Negative,2.0,Drainage overflow is creating hygiene and mosquito concerns.
FB-2026-008116,Indore,Madhya Pradesh,2026-08-29,Public Transport,Service Quality,Positive,3.0,Public transport has become cleaner and more reliable recently.
FB-2026-008117,Jabalpur,Madhya Pradesh,2026-01-21,Employment,Job Creation,Negative,3.0,Lack of local opportunities is pushing young workers to migrate.
FB-2026-008118,Kutch,Gujarat,2026-02-18,Water Supply,Tap Connectivity,Positive,3.0,Piped water supply is regular and convenient.
FB-2026-008119,Jaipur,Rajasthan,2026-01-02,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-008120,Kota,Rajasthan,2026-08-18,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-008121,Pune,Maharashtra,2026-04-13,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-008122,Nanded,Maharashtra,2026-02-20,Sanitation,Door-to-Door,Positive,5.0,Door-to-door collection is working reliably in this area.
FB-2026-008123,Mumbai Suburban,Maharashtra,2026-03-01,Healthcare,Facility Quality,Positive,5.0,The facility was clean and well maintained.
FB-2026-008124,Nagpur,Maharashtra,2026-02-11,Public Safety,Emergency Response,Positive,5.0,Emergency response was prompt when assistance was requested.
FB-2026-008125,Bhavnagar,Gujarat,2026-08-18,Roads,Work Quality,Negative,1.0,Recent patchwork repairs have started deteriorating.
FB-2026-008126,Raichur,Karnataka,2026-05-17,Electricity,Voltage,Negative,1.0,Voltage fluctuations have damaged electrical appliances.
FB-2026-008127,Jaipur,Rajasthan,2026-01-17,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-008128,Kanpur Nagar,Uttar Pradesh,2026-08-22,Healthcare,Facility Quality,Positive,4.0,The facility was clean and well maintained.
FB-2026-008129,Ahmedabad,Gujarat,2026-05-07,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-008130,Aurangabad,Maharashtra,2026-06-26,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-008131,Belagavi,Karnataka,2026-03-05,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-008132,Gorakhpur,Uttar Pradesh,2026-05-16,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-008133,Kota,Rajasthan,2026-05-19,Water Supply,Water Purity,Negative,1.0,Residents reported concerns about water quality.
FB-2026-008134,Jhansi,Uttar Pradesh,2026-07-22,Public Safety,Crime Rate,Negative,3.0,Recent theft incidents have increased safety concerns.
FB-2026-008135,Prayagraj,Uttar Pradesh,2026-04-19,Public Transport,Service Quality,Positive,5.0,Public transport has become cleaner and more reliable recently.
FB-2026-008136,Dharwad,Karnataka,2026-07-18,Healthcare,Service Quality,Positive,3.0,Doctors and nursing staff provided attentive care.
FB-2026-008137,Nanded,Maharashtra,2026-02-12,Public Transport,Service Quality,Positive,3.0,Public transport has become cleaner and more reliable recently.
FB-2026-008138,Kutch,Gujarat,2026-07-24,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-008139,Rajkot,Gujarat,2026-04-10,Employment,Training,Positive,3.0,A local skills programme helped participants find work.
FB-2026-008140,Barmer,Rajasthan,2026-01-10,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-008141,Bhavnagar,Gujarat,2026-05-24,Employment,Training,Positive,4.0,A local skills programme helped participants find work.
FB-2026-008142,Bengaluru Urban,Karnataka,2026-08-16,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-008143,Jaipur,Rajasthan,2026-02-02,Sanitation,Sweeping,Negative,2.0,Street sweeping is concentrated on main roads.
FB-2026-008144,Kanpur Nagar,Uttar Pradesh,2026-02-17,Healthcare,Diagnostics,Negative,3.0,Diagnostic reporting took longer than expected.
FB-2026-008145,Jhansi,Uttar Pradesh,2026-01-18,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-008146,Ujjain,Madhya Pradesh,2026-04-15,Roads,Traffic Safety,Negative,1.0,Road markings and speed-control measures need improvement.
FB-2026-008147,Belagavi,Karnataka,2026-06-30,Electricity,Outages,Negative,2.0,Unscheduled power cuts are affecting households and small businesses.
FB-2026-008148,Raichur,Karnataka,2026-03-16,Sanitation,Sweeping,Negative,3.0,Street sweeping is concentrated on main roads.
FB-2026-008149,Jhansi,Uttar Pradesh,2026-02-26,Healthcare,Facility Quality,Positive,4.0,The facility was clean and well maintained.
FB-2026-008150,Udaipur,Rajasthan,2026-05-02,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-008151,Kutch,Gujarat,2026-05-10,Public Safety,Patrolling,Negative,2.0,Residents want stronger night-time patrolling on vulnerable routes.
FB-2026-008152,Lucknow,Uttar Pradesh,2026-07-02,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-008153,Nagpur,Maharashtra,2026-03-12,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-008154,Bhavnagar,Gujarat,2026-06-24,Water Supply,Tap Connectivity,Positive,4.0,Piped water supply is regular and convenient.
FB-2026-008155,Bengaluru Urban,Karnataka,2026-08-13,Healthcare,Service Quality,Positive,3.0,Doctors and nursing staff provided attentive care.
FB-2026-008156,Indore,Madhya Pradesh,2026-02-03,Public Transport,Service Quality,Positive,3.0,Public transport has become cleaner and more reliable recently.
FB-2026-008157,Nanded,Maharashtra,2026-08-05,Roads,Potholes,Negative,1.0,Potholes on the arterial road are creating safety concerns.
FB-2026-008158,Pune,Maharashtra,2026-07-27,Digital Government Services,Payment Gateway,Positive,5.0,Online payment for government services is fast and transparent.
FB-2026-008159,Jhansi,Uttar Pradesh,2026-01-19,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-008160,Ahmedabad,Gujarat,2026-04-23,Digital Government Services,CSC Efficiency,Positive,3.0,The service centre completed the application quickly.
FB-2026-008161,Bengaluru Urban,Karnataka,2026-08-02,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-008162,Jodhpur,Rajasthan,2026-01-24,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-008163,Jhansi,Uttar Pradesh,2026-05-12,Education,Attendance,Positive,4.0,Teacher attendance and student participation have improved.
FB-2026-008164,Pune,Maharashtra,2026-04-16,Public Transport,Service Quality,Positive,5.0,Public transport has become cleaner and more reliable recently.
FB-2026-008165,Rewa,Madhya Pradesh,2026-01-01,Education,Digital Education,Positive,5.0,Digital classroom access has improved learning conditions.
FB-2026-008166,Jodhpur,Rajasthan,2026-03-02,Electricity,Billing,Negative,1.0,Billing errors are creating avoidable grievance cases.
FB-2026-008167,Aurangabad,Maharashtra,2026-07-23,Electricity,Billing,Negative,1.0,Billing errors are creating avoidable grievance cases.
FB-2026-008168,Kalaburagi,Karnataka,2026-01-17,Public Safety,Traffic Control,Positive,4.0,Traffic management has improved safety during peak hours.
FB-2026-008169,Ujjain,Madhya Pradesh,2026-03-23,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-008170,Nashik,Maharashtra,2026-01-03,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
